,BCOM,US_2Y_TREAS,EM_AGG_USD,US_BOND_TR,HY_TR,IG_CORP_TR,SKEW,VIX,VVIX,MOVE,PUT_CALL,CDX_HY_5Y,CDX_IG_5Y,HY_OAS,MSCI_EAFE,SPY_EPS,SPY_PE,IGOV,OIL,UNEMP,ECO_SURPRISE,FCI
2009-03-17,108.2683,1.029,481.8687,1434.84,1534.09,1534.09,118.32,40.8,75.21,142.7,0.66,,,15.76,1010.61,871.79,11.2937,46.7125,48.24,4.4,-0.76,-6.174
2009-03-18,106.4575,0.8102,482.4166,1453.99,1565.97,1565.97,117.3,40.06,74.8,142.9,0.54,,,16.14,1016.07,842.62,10.9158,48.0,47.66,4.4,-0.76,-5.99
2009-03-19,112.4808,0.8587,485.472,1452.35,1560.62,1560.62,116.53,43.68,73.56,125.6,0.56,,,15.91,1067.45,843.74,10.9303,49.185,50.67,4.4,-0.643,-6.279
2009-03-20,112.8064,0.8668,490.1403,1451.05,1558.84,1558.84,117.06,45.89,73.11,124.0,0.72,,,15.89,1054.6,850.12,11.013,48.5,51.22,4.4,-0.643,-6.214
2009-03-23,114.2044,0.8913,490.7191,1450.73,1558.48,1558.48,117.95,43.23,71.39,119.0,0.53,,,15.7,1086.2,,11.013,48.87825,53.47,4.4,-0.625,-6.271
2009-03-24,113.4431,0.9076,492.572,1452.51,1560.67,1560.67,112.12,42.93,70.16,119.3,0.61,,,15.63,1093.65,805.22,10.4312,48.3,53.5,4.4,-0.599,-6.091
2009-03-25,112.4298,0.9541,494.0947,1449.32,1550.65,1550.65,114.22,42.25,71.76,118.3,0.64,,,15.44,1099.18,840.24,10.8847,48.2,51.75,4.4,-0.471,-6.03
2009-03-26,112.9079,0.9066,495.8137,1452.33,1556.25,1556.25,113.75,40.36,70.97,120.5,0.67,,,15.29,1104.18,827.5,10.7196,48.425,53.46,4.4,-0.382,-5.958
2009-03-27,110.1822,0.9066,496.3924,1452.38,1557.97,1557.97,111.09,41.04,71.68,117.9,0.74,,,15.0,1083.64,831.95,10.7773,47.887,51.98,4.4,-0.381,-5.925
2009-03-30,107.1563,0.8434,496.6942,1454.07,1558.51,1558.51,113.71,45.54,74.68,116.9,0.8,,,15.16,1036.1,836.57,10.8371,47.625,47.99,4.4,-0.381,-5.925
2009-03-31,109.7822,0.796,496.9147,1455.79,1560.91,1560.91,112.87,44.14,72.71,117.3,0.66,,,15.14,1056.23,845.71,10.9551,47.58625,49.23,4.6,-0.391,-6.093
2009-04-01,108.687,0.8038,497.8531,1457.53,1563.51,1563.51,114.49,42.28,70.39,112.6,0.71,,,15.17,1071.1,874.09,11.3228,47.638999999999996,48.44,4.6,-0.396,-5.923
2009-04-02,112.2954,0.8829,500.8132,1455.29,1560.14,1560.14,111.9,42.04,69.61,111.7,0.59,,,14.83,1134.73,845.14,10.9499,47.9875,52.75,4.6,-0.31,-5.858
2009-04-03,113.6754,0.9467,505.1608,1449.82,1552.72,1552.72,112.04,39.7,67.86,119.7,0.67,,,14.55,1127.45,825.88,10.7003,47.9875,53.47,4.6,-0.307,-5.653
2009-04-06,111.809,0.9388,507.4518,1449.98,1555.65,1555.65,114.39,40.93,68.26,122.9,0.7,,,14.56,1120.33,825.44,10.6946,47.7325,52.24,4.6,-0.307,-5.502
2009-04-07,110.6983,0.9069,509.1829,1452.31,1559.77,1559.77,111.16,40.39,66.39,118.5,0.78,,,14.57,1106.74,838.51,10.8639,47.225,51.22,4.6,-0.289,-5.552
2009-04-08,111.3674,0.923,511.9162,1456.15,1566.55,1566.55,111.49,38.85,68.72,119.7,0.65,,,14.51,1098.82,832.23,10.7826,47.325,51.59,4.6,-0.294,-5.518
2009-04-09,113.1206,0.9474,513.0759,1454.04,1564.86,1564.86,108.18,36.53,65.22,119.7,0.57,,,14.34,1124.08,845.85,10.9609,47.24995,54.06,4.6,-0.277,-5.419
2009-04-13,113.1555,0.8669,515.2247,1460.02,1581.0,1581.0,110.39,37.81,67.51,116.4,0.5,,,14.28,1134.66,869.89,11.2656,47.55,52.14,4.6,-0.277,-5.219
2009-04-14,113.3494,0.8427,516.7772,1464.2,1592.81,1592.81,109.23,37.67,65.79,107.7,0.57,,,13.99,1145.97,827.16,10.7122,47.55,51.96,4.6,-0.272,-5.272
2009-04-15,113.7634,0.8508,518.704,1466.25,1597.97,1597.97,108.62,36.17,64.95,105.6,0.62,,,13.9,1135.27,833.74,10.7977,47.612449999999995,51.79,4.6,-0.342,-5.228
2009-04-16,113.2676,0.8992,520.4587,1464.18,1597.95,1597.95,114.45,35.79,69.72,109.0,0.6,,,13.53,1148.92,835.19,10.8165,47.525,53.06,4.6,-0.235,-5.127
2009-04-17,113.575,0.9643,521.4765,1459.68,1593.8,1593.8,111.75,33.94,68.92,115.8,0.56,,,13.1,1158.53,826.84,10.7083,47.175,53.35,4.6,-0.206,-5.029
2009-04-20,109.6293,0.9075,522.5305,1464.6,1605.75,1605.75,113.99,39.18,75.48,115.1,0.79,,,13.21,1125.7,,10.7083,47.01625,49.86,4.6,-0.194,-4.769
2009-04-21,109.7785,0.932,521.8232,1461.93,1597.53,1597.53,114.63,37.14,75.48,115.8,0.66,,,13.31,1120.13,789.17,11.5823,47.01625,49.82,4.6,-0.194,-5.055
2009-04-22,109.9997,0.9565,520.5776,1459.57,1592.27,1592.27,112.72,38.1,75.52,120.2,0.64,,,13.17,1132.07,788.42,11.5618,47.19125,49.81,4.6,-0.194,-4.908
2009-04-23,109.7299,0.924,520.376,1462.03,1598.31,1598.31,113.4,37.15,72.81,120.2,0.73,,,13.14,1137.08,778.94,11.5458,47.375,50.11,4.6,-0.206,-4.914
2009-04-24,111.0304,0.957,521.7152,1460.68,1597.86,1597.86,114.6,36.82,72.04,125.8,0.65,,,12.92,1165.07,770.05,11.393,47.995000000000005,51.67,4.6,-0.212,-4.941
2009-04-27,108.6026,0.8749,521.5304,1465.35,1606.54,1606.54,114.12,38.32,74.16,125.8,0.65,,,13.02,1162.64,743.33,11.0027,47.789500000000004,50.32,4.6,-0.212,-4.782
2009-04-28,107.4944,0.9461,521.7836,1462.39,1601.81,1601.81,114.13,37.95,74.22,122.6,0.68,,,12.94,1138.3,773.14,11.4315,47.8825,49.99,4.6,-0.194,-4.862
2009-04-29,109.8708,0.9541,522.2064,1460.4,1599.73,1599.73,114.6,36.08,72.12,120.7,0.62,,,12.65,1165.21,764.9,11.3051,48.75,50.78,4.6,-0.194,-4.681
2009-04-30,110.5712,0.8987,524.8086,1462.75,1615.1,1615.1,114.86,36.5,71.42,124.2,0.63,,,12.19,1185.84,752.83,11.0936,48.122,50.8,4.7,-0.071,-4.517
2009-05-01,114.1291,0.9068,525.7862,1460.9,1612.66,1612.66,115.21,35.3,69.82,129.2,0.59,,,12.08,1186.46,735.09,10.6853,48.122,52.85,4.7,-0.052,-4.382
2009-05-04,115.7378,0.9387,526.9979,1462.82,1618.12,1618.12,115.4,34.53,70.36,127.8,0.54,,,11.93,1210.18,700.82,10.2945,49.03875,54.58,4.7,-0.046,-4.248
2009-05-05,115.2585,0.9627,528.754,1464.59,1625.56,1625.56,113.65,33.36,70.77,125.4,0.58,,,11.81,1218.2,696.33,10.228,48.3805,54.12,4.7,-0.001,-4.095
2009-05-06,118.4795,0.9628,534.9267,1466.67,1632.92,1632.92,113.34,32.45,71.15,125.2,0.57,,,11.65,1228.25,712.87,10.4709,48.46625,56.15,4.7,0.009,-3.982
2009-05-07,119.3384,0.9949,539.6909,1463.37,1629.55,1629.55,112.7,33.44,72.79,129.1,0.67,,,11.24,1245.78,682.55,10.0255,48.3425,56.47,4.7,0.056,-3.905
2009-05-08,120.8343,0.9793,542.991,1464.67,1636.84,1636.84,114.96,32.05,74.66,130.5,0.63,,,11.12,1266.12,683.38,10.0333,48.8,58.14,4.7,0.047,-3.73
2009-05-11,120.3455,0.891,543.5572,1470.99,1646.97,1646.97,113.99,32.87,76.86,124.7,0.58,,,11.27,1267.39,676.53,9.9328,49.075,57.48,4.7,0.047,-3.623
2009-05-12,121.2127,0.883,542.378,1472.0,1647.49,1647.49,115.66,31.8,77.53,126.3,0.67,,,11.32,1264.13,719.6,10.5648,49.1875,57.94,4.7,0.047,-3.716
2009-05-13,119.7092,0.8669,542.1771,1475.18,1651.0,1651.0,116.32,33.65,81.87,126.2,0.66,,,11.52,1241.92,721.36,10.5915,49.265,57.34,4.7,0.082,-3.631
2009-05-14,120.2021,0.8427,541.1476,1474.57,1646.99,1646.99,116.5,31.37,79.38,123.5,0.62,,,11.64,1231.43,750.74,11.023,49.394999999999996,56.69,4.7,0.055,-3.743
2009-05-15,117.6966,0.8507,540.2406,1475.25,1651.05,1651.05,119.06,33.12,80.29,122.3,0.63,,,11.6,1246.07,756.55,11.1082,49.199,55.98,4.7,0.051,-3.69
2009-05-18,119.8498,0.9074,540.5346,1472.04,1645.07,1645.07,119.21,30.24,76.41,122.1,0.55,,,11.64,1250.68,753.89,11.0692,49.1,58.47,4.7,0.082,-3.6
2009-05-19,119.8665,0.8831,542.06,1474.1,1650.07,1650.07,117.92,28.8,74.4,122.7,0.63,,,11.51,1280.6,778.12,11.4549,49.3245,58.92,4.7,0.082,-3.298
2009-05-20,121.3203,0.8343,545.4754,1479.27,1662.49,1662.49,113.96,29.03,77.45,122.6,0.64,,,11.29,1300.14,794.35,11.6938,49.791250000000005,60.59,4.7,0.082,-3.1
2009-05-21,119.4986,0.8587,547.6022,1473.28,1652.81,1652.81,117.1,31.35,84.69,129.8,0.76,,,11.15,1280.63,784.04,11.542,50.06995,59.93,4.7,0.054,-3.033
2009-05-22,120.6534,0.8831,547.262,1470.29,1648.91,1648.91,118.81,32.63,87.28,147.2,0.62,,,10.99,1290.21,768.54,11.3138,50.367999999999995,60.78,4.7,0.054,-2.939
2009-05-26,121.3429,0.9159,547.5259,1467.84,1648.56,1648.56,120.89,30.62,91.23,146.1,0.54,,,10.94,1300.79,806.12,11.8668,50.104749999999996,61.24,4.7,0.037,-2.896
2009-05-27,121.4494,0.9779,548.1361,1459.17,1641.76,1641.76,120.04,32.36,90.86,163.8,0.72,,,10.75,1308.52,813.88,11.981,49.9775,62.5,4.7,0.245,-2.756
2009-05-28,123.1161,0.9621,548.5016,1459.45,1651.22,1651.22,122.33,31.67,88.19,167.5,0.6,,,10.62,1293.57,832.86,12.2602,49.667500000000004,64.39,4.7,0.248,-2.781
2009-05-29,124.9324,0.9146,548.5611,1473.36,1678.15,1678.15,122.99,28.92,83.91,165.4,0.6,,,10.67,1317.31,815.94,12.011,50.4675,65.52,4.7,0.254,-2.804
2009-06-01,129.1495,0.9463,549.3494,1463.14,1667.62,1667.62,122.09,30.04,84.23,190.3,0.57,,,10.32,1348.45,787.53,11.5927,50.345,67.97,4.6,0.276,-2.695
2009-06-02,128.4899,0.9464,552.1702,1468.23,1685.2,1685.2,120.94,29.63,83.82,183.9,0.63,,,9.98,1361.36,797.87,11.7445,50.6725,68.17,4.6,0.34,-2.609
2009-06-03,124.1996,0.9068,554.8461,1473.11,1693.99,1693.99,121.19,31.02,84.89,162.9,0.76,,,9.94,1338.0,811.08,11.9488,50.39,65.88,4.6,0.422,-2.584
2009-06-04,128.0037,0.9546,555.2362,1465.36,1681.32,1681.32,119.37,30.18,81.26,169.0,0.63,,,9.81,1328.86,834.38,12.2921,50.1275,68.71,4.6,0.408,-2.602
2009-06-05,127.0613,1.2923,554.7718,1454.46,1669.18,1669.18,118.83,29.62,82.11,183.4,0.6,,,9.41,1321.77,842.5,12.4118,49.381,68.34,4.6,0.418,-2.427
2009-06-08,125.7864,1.398,554.952,1450.84,1667.86,1667.86,119.44,29.77,82.69,183.0,0.76,,,9.32,1304.66,835.48,12.3084,49.09755,67.88,4.6,0.418,-2.278
2009-06-09,128.2388,1.3015,554.8426,1454.78,1674.25,1674.25,119.24,28.27,81.64,175.3,0.66,,,9.32,1318.51,815.55,12.0147,49.7044,69.62,4.6,0.431,-2.312
2009-06-10,128.2956,1.3508,555.1712,1451.19,1674.13,1674.13,121.61,28.46,86.92,178.4,0.71,,,9.18,1337.32,825.16,12.1563,49.5937,70.8,4.6,0.431,-2.261
2009-06-11,131.1164,1.3189,556.3044,1455.62,1685.0,1685.0,117.88,28.11,85.22,171.7,0.55,,,9.18,1352.63,856.56,12.6189,49.82065,71.79,4.6,0.425,-2.182
2009-06-12,128.8919,1.2638,556.6357,1460.67,1695.19,1695.19,120.98,28.15,85.43,171.8,0.66,,,9.17,1347.5,,12.6189,49.583749999999995,70.92,4.6,0.45,-2.211
2009-06-15,126.03,1.2236,558.3374,1465.99,1705.02,1705.02,118.2,30.81,85.05,166.5,0.6,,,9.22,1310.36,858.73,12.6508,49.34625,69.44,4.6,0.445,-2.23
2009-06-16,125.6875,1.1833,558.4055,1469.16,1709.01,1709.01,125.05,32.68,88.49,167.2,0.8,,,9.28,1304.56,841.5,12.397,49.6575,70.24,4.6,0.404,-2.409
2009-06-17,126.4573,1.1593,557.8678,1472.82,1708.18,1708.18,123.17,31.54,86.49,170.1,0.88,,,9.49,1289.03,852.06,12.5525,49.84495,70.85,4.6,0.404,-2.52
2009-06-18,126.2596,1.2495,555.4217,1461.71,1690.77,1690.77,123.72,30.03,83.87,187.3,0.76,,,9.48,1293.36,865.3,12.7474,49.834999999999994,71.06,4.6,0.45,-2.395
2009-06-19,124.7299,1.2018,553.9802,1465.97,1699.23,1699.23,123.78,27.99,84.15,182.3,0.65,,,9.49,1305.8,869.6,12.8107,49.985,69.19,4.6,0.45,-2.288
2009-06-22,120.9645,1.1284,554.0181,1471.87,1709.42,1709.42,116.79,31.17,86.1,173.2,0.72,,,9.44,1281.22,832.39,12.2625,49.834999999999994,66.98,4.6,0.45,-2.183
2009-06-23,122.8094,1.0959,552.387,1473.91,1713.04,1713.04,116.01,30.58,85.64,173.1,0.77,,,9.56,1274.95,850.08,12.524,50.435,68.8,4.6,0.502,-2.333
2009-06-24,123.3379,1.1964,551.1043,1472.1,1707.34,1707.34,116.97,29.05,83.96,164.9,0.62,,,9.51,1299.09,843.55,12.4278,50.19,68.33,4.6,0.481,-2.38
2009-06-25,124.8409,1.125,552.5606,1479.82,1718.3,1718.3,115.51,26.36,82.57,161.0,0.75,,,9.59,1288.25,851.92,12.5511,50.165,69.78,4.6,0.486,-2.264
2009-06-26,123.9189,1.1092,554.0406,1481.57,1720.92,1720.92,115.72,25.93,77.6,159.0,0.69,,,9.62,1305.82,866.23,12.7619,50.6375,68.92,4.6,0.478,-2.269
2009-06-29,124.8238,1.0933,556.3573,1482.19,1722.03,1722.03,117.16,25.35,79.69,158.4,0.72,,,9.57,1313.93,857.51,12.6334,50.555,70.99,4.6,0.491,-2.193
2009-06-30,122.5361,1.1091,558.5229,1481.74,1723.99,1723.99,117.03,26.35,79.6,162.5,0.82,,,9.45,1307.16,855.16,12.5988,50.504999999999995,69.3,4.7,0.467,-2.183
2009-07-01,123.5971,1.0377,559.3407,1482.3,1723.77,1723.77,116.68,26.22,79.68,161.6,0.74,,,9.4,1325.58,873.64,12.8711,50.675,68.79,4.7,0.523,-2.194
2009-07-02,121.0194,0.9815,560.7047,1486.16,1731.1,1731.1,115.08,27.95,81.32,149.1,0.7,,,9.44,1295.15,872.81,12.8589,50.5275,66.65,4.7,0.469,-2.149
2009-07-06,118.1087,0.9412,560.9788,1486.72,1730.81,1730.81,118.41,29.0,83.2,148.1,0.72,,,9.53,1276.06,907.24,13.3661,50.485,64.05,4.7,0.494,-2.223
2009-07-07,116.2501,0.9651,560.9611,1489.03,1735.04,1735.04,116.35,30.85,85.63,138.6,0.85,,,9.53,1272.48,903.8,13.3154,50.555,63.23,4.7,0.494,-2.228
2009-07-08,113.2371,0.909,560.9699,1497.37,1750.85,1750.85,114.25,31.3,86.17,136.5,0.86,,,9.74,1251.65,919.53,13.5472,50.457499999999996,60.43,4.7,0.498,-2.324
2009-07-09,114.8033,0.9247,560.5754,1491.77,1738.91,1738.91,115.2,29.78,82.88,136.5,0.8,,,9.64,1261.18,907.39,13.3683,50.975,61.1,4.7,0.522,-2.385
2009-07-10,113.9886,0.8998,560.9893,1499.16,1750.57,1750.57,113.2,29.02,81.42,135.9,0.77,,,9.8,1251.92,929.23,13.6901,50.815,60.52,4.7,0.509,-2.226
2009-07-13,114.0751,0.8995,561.5778,1498.78,1747.81,1747.81,113.3,26.31,80.58,137.8,0.69,,,9.8,1256.96,909.24,13.3956,50.98350000000001,60.69,4.7,0.509,-2.234
2009-07-14,115.5993,0.9394,562.1099,1493.62,1739.68,1739.68,115.44,25.02,81.52,145.0,0.78,,,9.69,1277.72,908.35,13.3825,50.798500000000004,60.86,4.7,0.491,-2.054
2009-07-15,117.4889,1.0117,563.1141,1486.42,1731.74,1731.74,115.75,25.89,85.64,151.8,0.61,,,9.48,1310.08,883.92,13.8859,51.076499999999996,63.09,4.7,0.508,-1.92
2009-07-16,118.3591,0.9793,563.8648,1489.85,1737.11,1737.11,116.89,25.42,83.64,148.9,0.61,,,9.5,1320.25,893.07,14.0297,51.275000000000006,62.75,4.7,0.542,-1.841
